,id,first_name,second_name,team_name,team_id,type_name,now_cost,chance_of_playing_next_round,chance_of_playing_this_round,minutes,form,bonus_form_t1,fantasy_form_t1,cost_t1,minutes_t1,goals_t1,assists_t1,clean_sheets_t1,goals_conceded_t1,saves_t1,bonus_per_min_t1,pts_per_min_t1,goals_per_min_t1,assists_per_min_t1,clean_sheets_per_min_t1,goals_conceded_per_min_t1,saves_per_min_t1,own_team_form,home,next_team,next_team_pos_t,fantasy_points_t
34,35,Philippe,Senderos,Aston Villa,2,Defender,40,100.0,100.0,0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,0
35,36,Aly,Cissokho,Aston Villa,2,Defender,45,,,900,1.4,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,1
36,37,Alan,Hutton,Aston Villa,2,Defender,41,100.0,100.0,1706,0.4,40.0,4.0,42,270.0,0.0,0.0,0.0,4.0,0.0,0.148148148148,0.0148148148148,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,0
37,38,Ciaran,Clark,Aston Villa,2,Defender,43,100.0,100.0,992,0.2,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,0
38,39,Jores,Okore,Aston Villa,2,Defender,44,100.0,100.0,990,1.2,48.0,5.0,44,270.0,0.0,0.0,0.0,4.0,0.0,0.177777777778,0.0185185185185,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,0
39,40,Nathan,Baker,Aston Villa,2,Defender,40,0.0,0.0,0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,0
40,41,Lewis,Kinsella,Aston Villa,2,Defender,38,,,0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,0
41,42,Micah,Richards,Aston Villa,2,Defender,43,100.0,100.0,1884,1.2,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,1
42,43,Fabian,Delph,Man City,9,Midfielder,54,0.0,0.0,514,0.3,13.0,3.0,54,119.0,0.0,0.0,0.0,3.0,0.0,0.109243697479,0.0252100840336,0.0,0.0,0.0,0.0,0.0,3,False,WAT,9,0
43,44,Carles,Gil de Pareja Vicent,Aston Villa,2,Midfielder,46,100.0,100.0,1229,1.8,4.0,2.0,47,87.0,0.0,0.0,0.0,1.0,0.0,0.0459770114943,0.0229885057471,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,6
44,45,Charles,N'Zogbia,Aston Villa,2,Midfielder,45,,,43,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,0
45,46,Joe,Cole,Aston Villa,2,Midfielder,47,0.0,0.0,0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,0
46,47,Jack,Grealish,Aston Villa,2,Midfielder,52,0.0,0.0,762,0.0,6.0,1.0,53,13.0,0.0,0.0,0.0,0.0,0.0,0.461538461538,0.0769230769231,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,1
47,48,Scott,Sinclair,Aston Villa,2,Midfielder,42,,,1142,0.6,1.0,3.0,44,145.0,0.0,0.0,0.0,3.0,0.0,0.00689655172414,0.0206896551724,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,1
48,49,Ashley,Westwood,Aston Villa,2,Midfielder,42,100.0,100.0,1907,2.0,29.0,3.0,42,180.0,0.0,0.0,0.0,2.0,0.0,0.161111111111,0.0166666666667,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,0
49,50,Carlos,Sánchez,Aston Villa,2,Midfielder,43,0.0,0.0,1043,0.0,37.0,5.0,43,217.0,0.0,0.0,0.0,3.0,0.0,0.170506912442,0.0230414746544,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,0
50,51,Christian,Benteke,Liverpool,8,Forward,80,100.0,100.0,1256,0.5,32.0,8.0,82,160.0,1.0,0.0,0.0,3.0,0.0,0.2,0.05,0.00625,0.0,0.0,0.0,0.0,3,False,WHU,6,2
51,52,Gabriel,Agbonlahor,Aston Villa,2,Forward,47,100.0,100.0,1014,2.8,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,SUN,19,0
