,id,first_name,second_name,team_name,team_id,type_name,now_cost,chance_of_playing_next_round,chance_of_playing_this_round,minutes,form,bonus_form_t1,fantasy_form_t1,cost_t1,minutes_t1,goals_t1,assists_t1,clean_sheets_t1,goals_conceded_t1,saves_t1,bonus_per_min_t1,pts_per_min_t1,goals_per_min_t1,assists_per_min_t1,clean_sheets_per_min_t1,goals_conceded_per_min_t1,saves_per_min_t1,own_team_form,home,next_team,next_team_pos_t,fantasy_points_t
45,46,Joe,Cole,Aston Villa,2,Midfielder,47,0.0,0.0,0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,LIV,8,0
46,47,Jack,Grealish,Aston Villa,2,Midfielder,52,0.0,0.0,762,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,LIV,8,0
47,48,Scott,Sinclair,Aston Villa,2,Midfielder,42,,,1142,0.6,7.0,2.0,42,12.0,0.0,0.0,0.0,1.0,0.0,0.583333333333,0.166666666667,0.0,0.0,0.0,0.0,0.0,1,True,LIV,8,1
48,49,Ashley,Westwood,Aston Villa,2,Midfielder,42,100.0,100.0,1907,2.0,29.0,5.0,42,180.0,0.0,0.0,1.0,1.0,0.0,0.161111111111,0.0277777777778,0.0,0.0,0.00555555555556,0.0,0.0,1,True,LIV,8,1
49,50,Carlos,Sánchez,Aston Villa,2,Midfielder,43,0.0,0.0,1043,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,LIV,8,0
50,51,Christian,Benteke,Liverpool,8,Forward,80,100.0,100.0,1256,0.5,13.0,3.0,81,50.0,0.0,0.0,0.0,2.0,0.0,0.26,0.06,0.0,0.0,0.0,0.0,0.0,3,False,AVL,20,1
51,52,Gabriel,Agbonlahor,Aston Villa,2,Forward,47,100.0,100.0,1014,2.8,8.0,2.0,47,79.0,0.0,0.0,0.0,1.0,0.0,0.101265822785,0.0253164556962,0.0,0.0,0.0,0.0,0.0,1,True,LIV,8,1
52,53,Libor,Kozák,Aston Villa,2,Forward,44,0.0,0.0,258,0.0,9.0,4.0,44,153.0,0.0,0.0,1.0,1.0,0.0,0.0588235294118,0.0261437908497,0.0,0.0,0.00653594771242,0.0,0.0,1,True,LIV,8,0
53,54,Rushian,Hepburn-Murphy,Aston Villa,2,Forward,41,,,0,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,LIV,8,0
54,55,Artur,Boruc,Bournemouth,3,Goalkeeper,45,100.0,100.0,2160,3.6,57.0,12.0,45,270.0,0.0,0.0,1.0,2.0,9.0,0.211111111111,0.0444444444444,0.0,0.0,0.0037037037037,0.0,0.0333333333333,3,True,STK,9,2
55,56,Adam,Federici,Bournemouth,3,Goalkeeper,43,100.0,100.0,405,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,True,STK,9,0
56,57,Simon,Francis,Bournemouth,3,Defender,41,,,2576,3.6,53.0,9.0,42,270.0,0.0,0.0,1.0,2.0,0.0,0.196296296296,0.0333333333333,0.0,0.0,0.0037037037037,0.0,0.0,3,True,STK,9,0
57,58,Steve,Cook,Bournemouth,3,Defender,42,100.0,100.0,2385,5.2,61.0,9.0,43,270.0,0.0,0.0,1.0,2.0,0.0,0.225925925926,0.0333333333333,0.0,0.0,0.0037037037037,0.0,0.0,3,True,STK,9,1
58,59,Tommy,Elphick,Bournemouth,3,Defender,42,100.0,100.0,450,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,True,STK,9,0
59,60,Charlie,Daniels,Bournemouth,3,Defender,49,100.0,100.0,2475,5.6,97.0,28.0,46,270.0,1.0,2.0,1.0,2.0,0.0,0.359259259259,0.103703703704,0.0037037037037,0.00740740740741,0.0037037037037,0.0,0.0,3,True,STK,9,5
60,61,Adam,Smith,Bournemouth,3,Defender,41,,,1853,3.6,56.0,9.0,41,270.0,0.0,0.0,1.0,2.0,0.0,0.207407407407,0.0333333333333,0.0,0.0,0.0037037037037,0.0,0.0,3,True,STK,9,1
61,62,Tyrone,Mings,Bournemouth,3,Defender,41,0.0,0.0,11,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,True,STK,9,0
62,63,Sylvain,Distin,Bournemouth,3,Defender,40,100.0,100.0,843,0.2,3.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3,True,STK,9,0
63,64,Matt,Ritchie,Bournemouth,3,Midfielder,53,100.0,100.0,2329,5.4,30.0,7.0,53,118.0,0.0,1.0,0.0,1.0,0.0,0.254237288136,0.0593220338983,0.0,0.00847457627119,0.0,0.0,0.0,3,True,STK,9,6
64,65,Christian,Atsu,Chelsea,4,Midfielder,50,0.0,0.0,0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,NEW,18,0
65,66,Joshua,King,Bournemouth,3,Midfielder,43,100.0,50.0,1283,4.2,1.0,1.0,44,16.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,3,True,STK,9,1
66,67,Harry,Arter,Bournemouth,3,Midfielder,47,50.0,50.0,1437,1.8,33.0,6.0,47,259.0,0.0,0.0,1.0,2.0,0.0,0.127413127413,0.023166023166,0.0,0.0,0.003861003861,0.0,0.0,3,True,STK,9,1
67,68,Marc,Pugh,Bournemouth,3,Midfielder,46,100.0,100.0,969,1.4,54.0,17.0,46,236.0,1.0,2.0,1.0,2.0,0.0,0.228813559322,0.0720338983051,0.00423728813559,0.00847457627119,0.00423728813559,0.0,0.0,3,True,STK,9,0
68,69,Andrew,Surman,Bournemouth,3,Midfielder,43,,,2610,2.0,39.0,6.0,43,270.0,0.0,0.0,1.0,2.0,0.0,0.144444444444,0.0222222222222,0.0,0.0,0.0037037037037,0.0,0.0,3,True,STK,9,1
69,70,Eunan,O'Kane,Bournemouth,3,Midfielder,41,,,576,0.0,3.0,1.0,42,11.0,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.0909090909091,0.0,0.0,0.0,0.0,0.0,3,True,STK,9,0
70,71,Shaun,MacDonald,Bournemouth,3,Midfielder,43,100.0,100.0,27,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,True,STK,9,0
71,72,Junior,Stanislas,Bournemouth,3,Midfielder,41,0.0,0.0,1218,0.8,43.0,11.0,42,180.0,0.0,1.0,1.0,1.0,0.0,0.238888888889,0.0611111111111,0.0,0.00555555555556,0.00555555555556,0.0,0.0,3,True,STK,9,2
72,73,Dan,Gosling,Bournemouth,3,Midfielder,44,,,2034,1.2,58.0,14.0,44,270.0,1.0,0.0,1.0,2.0,0.0,0.214814814815,0.0518518518519,0.0037037037037,0.0,0.0037037037037,0.0,0.0,3,True,STK,9,1
73,74,Callum,Wilson,Bournemouth,3,Forward,53,0.0,0.0,541,0.0,0.0,0.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,True,STK,9,0
74,75,Yann,Kermorgant,Bournemouth,3,Forward,44,0.0,0.0,130,0.0,3.0,1.0,44,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3,True,STK,9,0
75,76,Tokelo,Rantie,Bournemouth,3,Forward,41,75.0,75.0,41,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,True,STK,9,0
76,77,Thibaut,Courtois,Chelsea,4,Goalkeeper,52,100.0,100.0,1581,2.8,61.0,14.0,52,270.0,0.0,0.0,2.0,3.0,6.0,0.225925925926,0.0518518518519,0.0,0.0,0.00740740740741,0.0,0.0222222222222,1,True,NEW,18,2
77,78,John,Terry,Chelsea,4,Defender,66,0.0,0.0,1717,0.6,85.0,20.0,66,270.0,1.0,0.0,2.0,3.0,0.0,0.314814814815,0.0740740740741,0.0037037037037,0.0,0.00740740740741,0.0,0.0,1,True,NEW,18,1
78,79,Branislav,Ivanovic,Chelsea,4,Defender,66,100.0,100.0,2250,3.6,90.0,19.0,65,270.0,0.0,1.0,2.0,3.0,0.0,0.333333333333,0.0703703703704,0.0,0.0037037037037,0.00740740740741,0.0,0.0,1,True,NEW,18,2
79,80,César,Azpilicueta,Chelsea,4,Defender,58,,,2389,2.6,84.0,16.0,57,270.0,0.0,0.0,2.0,3.0,0.0,0.311111111111,0.0592592592593,0.0,0.0,0.00740740740741,0.0,0.0,1,True,NEW,18,5
80,81,Gary,Cahill,Chelsea,4,Defender,61,100.0,100.0,1417,1.8,0.0,0.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,NEW,18,2
81,82,Kurt,Zouma,Chelsea,4,Defender,52,0.0,0.0,1918,0.2,78.0,15.0,54,270.0,0.0,0.0,2.0,3.0,0.0,0.288888888889,0.0555555555556,0.0,0.0,0.00740740740741,0.0,0.0,1,True,NEW,18,0
82,83,Filipe Luis,Kasmirski,Chelsea,4,Defender,55,,,0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,NEW,18,0
83,84,Nathan,Aké,Watford,18,Defender,44,100.0,100.0,1484,2.2,23.0,4.0,44,180.0,0.0,0.0,0.0,2.0,0.0,0.127777777778,0.0222222222222,0.0,0.0,0.0,0.0,0.0,1,False,CRY,13,2
84,85,Andreas,Christensen,Chelsea,4,Defender,45,0.0,0.0,0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,NEW,18,0
85,86,Eden,Hazard,Chelsea,4,Midfielder,108,100.0,100.0,1788,2.6,16.0,2.0,108,32.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0625,0.0,0.0,0.0,0.0,0.0,1,True,NEW,18,2
86,87,Cesc,Fàbregas,Chelsea,4,Midfielder,84,100.0,100.0,2086,3.8,91.0,19.0,84,270.0,1.0,1.0,2.0,3.0,0.0,0.337037037037,0.0703703703704,0.0037037037037,0.0037037037037,0.00740740740741,0.0,0.0,1,True,NEW,18,5
87,88,Oscar,dos Santos Emboaba Junior,Chelsea,4,Midfielder,80,100.0,100.0,1528,0.8,48.0,9.0,81,202.0,0.0,1.0,2.0,2.0,0.0,0.237623762376,0.0445544554455,0.0,0.0049504950495,0.00990099009901,0.0,0.0,1,True,NEW,18,0
88,89,Juan,Cuadrado,Chelsea,4,Midfielder,74,0.0,0.0,27,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,NEW,18,0
89,90,Willian,Borges Da Silva,Chelsea,4,Midfielder,72,100.0,100.0,2184,4.8,44.0,8.0,71,270.0,0.0,0.0,2.0,3.0,0.0,0.162962962963,0.0296296296296,0.0,0.0,0.00740740740741,0.0,0.0,1,True,NEW,18,13
90,91,Ramires,Santos do Nascimento,Chelsea,4,Midfielder,53,0.0,0.0,609,0.0,0.0,0.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,NEW,18,0
91,92,Nemanja,Matic,Chelsea,4,Midfielder,46,100.0,100.0,1977,2.6,32.0,6.0,46,216.0,0.0,0.0,2.0,1.0,0.0,0.148148148148,0.0277777777778,0.0,0.0,0.00925925925926,0.0,0.0,1,True,NEW,18,2
92,93,Ruben,Loftus-Cheek,Chelsea,4,Midfielder,46,,,104,0.4,0.0,0.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,NEW,18,1
93,94,John Obi,Mikel,Chelsea,4,Midfielder,42,,,1082,1.4,52.0,7.0,42,270.0,0.0,0.0,2.0,3.0,0.0,0.192592592593,0.0259259259259,0.0,0.0,0.00740740740741,0.0,0.0,1,True,NEW,18,0
94,95,Isaiah,Brown,Chelsea,4,Midfielder,45,0.0,0.0,0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,NEW,18,0
95,96,Victor,Moses,West Ham,20,Midfielder,49,0.0,0.0,822,1.4,8.0,3.0,49,52.0,0.0,0.0,0.0,1.0,0.0,0.153846153846,0.0576923076923,0.0,0.0,0.0,0.0,0.0,3,False,NOR,17,4
96,97,Nathan Allan,de Souza,Chelsea,4,Midfielder,50,0.0,0.0,0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,NEW,18,0
97,98,Diego,Da Silva Costa,Chelsea,4,Forward,108,75.0,100.0,2013,6.0,42.0,16.0,106,236.0,2.0,1.0,2.0,2.0,0.0,0.177966101695,0.0677966101695,0.00847457627119,0.00423728813559,0.00847457627119,0.0,0.0,1,True,NEW,18,9
98,99,Loïc,Remy,Chelsea,4,Forward,71,100.0,100.0,208,0.2,3.0,2.0,71,34.0,0.0,0.0,0.0,1.0,0.0,0.0882352941176,0.0588235294118,0.0,0.0,0.0,0.0,0.0,1,True,NEW,18,0
99,100,Dominic,Solanke,Chelsea,4,Forward,50,0.0,0.0,0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,NEW,18,0
100,101,Radamel Falcao,García Zárate,Chelsea,4,Forward,69,0.0,0.0,222,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,NEW,18,0
101,102,Julian,Speroni,Crystal Palace,5,Goalkeeper,42,100.0,100.0,0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,WAT,8,0
102,103,Wayne,Hennessey,Crystal Palace,5,Goalkeeper,42,75.0,75.0,1980,1.2,40.0,4.0,42,270.0,0.0,0.0,0.0,9.0,10.0,0.148148148148,0.0148148148148,0.0,0.0,0.0,0.0,0.037037037037,1,True,WAT,8,1
103,104,Scott,Dann,Crystal Palace,5,Defender,59,100.0,100.0,2483,2.8,43.0,7.0,58,270.0,1.0,0.0,0.0,9.0,0.0,0.159259259259,0.0259259259259,0.0037037037037,0.0,0.0,0.0,0.0,1,True,WAT,8,1
104,105,Joel,Ward,Crystal Palace,5,Defender,44,100.0,100.0,1941,1.2,45.0,2.0,45,270.0,0.0,0.0,0.0,9.0,0.0,0.166666666667,0.00740740740741,0.0,0.0,0.0,0.0,0.0,1,True,WAT,8,1
105,106,Adrian,Mariappa,Crystal Palace,5,Defender,37,,,75,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,WAT,8,0
106,107,Martin,Kelly,Crystal Palace,5,Defender,41,,,900,0.4,0.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,WAT,8,0
107,108,Damien,Delaney,Crystal Palace,5,Defender,43,100.0,100.0,2033,2.6,37.0,2.0,44,270.0,0.0,0.0,0.0,9.0,0.0,0.137037037037,0.00740740740741,0.0,0.0,0.0,0.0,0.0,1,True,WAT,8,1
108,109,Pape,Souaré,Crystal Palace,5,Defender,42,100.0,100.0,2213,0.2,33.0,2.0,44,270.0,0.0,0.0,0.0,9.0,0.0,0.122222222222,0.00740740740741,0.0,0.0,0.0,0.0,0.0,1,True,WAT,8,-2
