,id,first_name,second_name,team_name,team_id,type_name,now_cost,chance_of_playing_next_round,chance_of_playing_this_round,minutes,form,bonus_form_t1,fantasy_form_t1,cost_t1,minutes_t1,goals_t1,assists_t1,clean_sheets_t1,goals_conceded_t1,saves_t1,bonus_per_min_t1,pts_per_min_t1,goals_per_min_t1,assists_per_min_t1,clean_sheets_per_min_t1,goals_conceded_per_min_t1,saves_per_min_t1,own_team_form,home,next_team,next_team_pos_t,fantasy_points_t
0,1,Wojciech,Szczesny,Arsenal,1,Goalkeeper,50,0.0,0.0,0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,0
1,2,David,Ospina,Arsenal,1,Goalkeeper,47,100.0,100.0,90,1.2,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,0
2,3,Petr,Cech,Arsenal,1,Goalkeeper,60,0.0,0.0,2520,2.8,67.0,15.0,58,270.0,0.0,0.0,1.0,4.0,12.0,0.248148148148,0.0555555555556,0.0,0.0,0.0037037037037,0.0,0.0444444444444,1,False,BOU,15,10
3,4,Laurent,Koscielny,Arsenal,1,Defender,63,0.0,0.0,2035,1.4,62.0,10.0,62,270.0,0.0,0.0,1.0,4.0,0.0,0.22962962963,0.037037037037,0.0,0.0,0.0037037037037,0.0,0.0,1,False,BOU,15,6
4,5,Per,Mertesacker,Arsenal,1,Defender,52,100.0,100.0,1817,0.8,34.0,5.0,53,197.0,0.0,0.0,1.0,4.0,0.0,0.172588832487,0.0253807106599,0.0,0.0,0.00507614213198,0.0,0.0,1,False,BOU,15,0
5,6,Gabriel Armando,de Abreu,Arsenal,1,Defender,43,100.0,100.0,1184,2.0,17.0,2.0,43,69.0,0.0,0.0,0.0,1.0,0.0,0.246376811594,0.0289855072464,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,7
6,7,Héctor,Bellerín,Arsenal,1,Defender,61,100.0,100.0,2430,3.8,63.0,9.0,61,270.0,0.0,0.0,1.0,4.0,0.0,0.233333333333,0.0333333333333,0.0,0.0,0.0037037037037,0.0,0.0,1,False,BOU,15,6
7,8,Kieran,Gibbs,Arsenal,1,Defender,51,100.0,100.0,374,0.4,2.0,1.0,52,15.0,0.0,0.0,0.0,1.0,0.0,0.133333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,1
8,9,Mathieu,Debuchy,Arsenal,1,Defender,51,0.0,0.0,142,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,0
9,10,Carl,Jenkinson,Arsenal,1,Defender,48,0.0,0.0,1228,0.0,11.0,3.0,49,58.0,0.0,0.0,0.0,1.0,0.0,0.189655172414,0.051724137931,0.0,0.0,0.0,0.0,0.0,1,False,SOU,7,0
10,11,Nacho,Monreal,Arsenal,1,Defender,59,,,2439,2.0,65.0,10.0,59,270.0,0.0,0.0,1.0,4.0,0.0,0.240740740741,0.037037037037,0.0,0.0,0.0037037037037,0.0,0.0,1,False,BOU,15,6
11,12,Calum,Chambers,Arsenal,1,Defender,46,,,317,0.2,2.0,1.0,46,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,0
12,13,Alexis,Sánchez,Arsenal,1,Midfielder,109,100.0,100.0,1650,3.6,4.0,1.0,109,34.0,0.0,0.0,0.0,0.0,0.0,0.117647058824,0.0294117647059,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,3
13,14,Theo,Walcott,Arsenal,1,Midfielder,81,100.0,100.0,1282,2.0,27.0,7.0,82,220.0,0.0,0.0,1.0,3.0,0.0,0.122727272727,0.0318181818182,0.0,0.0,0.00454545454545,0.0,0.0,1,False,BOU,15,1
14,15,Mesut,Özil,Arsenal,1,Midfielder,100,100.0,100.0,2348,6.6,20.0,4.0,100,176.0,0.0,0.0,0.0,3.0,0.0,0.113636363636,0.0227272727273,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,10
15,16,Santiago,Cazorla,Arsenal,1,Midfielder,79,0.0,0.0,1203,0.0,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,0
16,17,Aaron,Ramsey,Arsenal,1,Midfielder,79,100.0,100.0,2217,3.4,72.0,16.0,81,270.0,1.0,1.0,1.0,4.0,0.0,0.266666666667,0.0592592592593,0.0037037037037,0.0037037037037,0.0037037037037,0.0,0.0,1,False,BOU,15,6
17,18,Jack,Wilshere,Arsenal,1,Midfielder,58,0.0,0.0,0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,0
18,19,Alex,Oxlade-Chamberlain,Arsenal,1,Midfielder,55,0.0,0.0,928,2.0,24.0,5.0,55,122.0,0.0,0.0,1.0,1.0,0.0,0.196721311475,0.0409836065574,0.0,0.0,0.00819672131148,0.0,0.0,1,False,BOU,15,8
19,20,Mikel,Arteta,Arsenal,1,Midfielder,47,100.0,100.0,166,0.0,2.0,1.0,47,4.0,0.0,0.0,0.0,1.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,0
20,21,Tomas,Rosicky,Arsenal,1,Midfielder,49,0.0,0.0,0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,0
21,22,Serge,Gnabry,Arsenal,1,Midfielder,45,100.0,100.0,13,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,NEW,17,0
22,23,Gedion,Zelalem,Arsenal,1,Midfielder,48,0.0,0.0,0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,0
23,24,Francis,Coquelin,Arsenal,1,Midfielder,42,100.0,100.0,1192,1.0,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,1
24,25,Mathieu,Flamini,Arsenal,1,Midfielder,44,100.0,100.0,1089,0.6,25.0,6.0,44,270.0,0.0,0.0,1.0,4.0,0.0,0.0925925925926,0.0222222222222,0.0,0.0,0.0037037037037,0.0,0.0,1,False,BOU,15,2
25,26,Olivier,Giroud,Arsenal,1,Forward,89,,,1923,2.8,53.0,16.0,92,201.0,2.0,0.0,1.0,3.0,0.0,0.26368159204,0.0796019900498,0.00995024875622,0.0,0.00497512437811,0.0,0.0,1,False,BOU,15,5
26,27,Danny,Welbeck,Arsenal,1,Forward,73,100.0,100.0,201,3.8,0.0,0.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,0
27,28,Chuba,Akpom,Arsenal,1,Forward,50,0.0,0.0,0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,0
28,29,Yaya,Sanogo,Arsenal,1,Forward,50,0.0,0.0,0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,BOU,15,0
