,id,first_name,second_name,team_name,team_id,type_name,now_cost,chance_of_playing_next_round,chance_of_playing_this_round,minutes,form,bonus_form_t1,fantasy_form_t1,cost_t1,minutes_t1,goals_t1,assists_t1,clean_sheets_t1,goals_conceded_t1,saves_t1,bonus_per_min_t1,pts_per_min_t1,goals_per_min_t1,assists_per_min_t1,clean_sheets_per_min_t1,goals_conceded_per_min_t1,saves_per_min_t1,own_team_form,home,next_team,next_team_pos_t,fantasy_points_t
12,13,Alexis,Sánchez,Arsenal,1,Midfielder,109,100.0,100.0,1650,3.6,0.0,0.0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,SOU,7,3
13,14,Theo,Walcott,Arsenal,1,Midfielder,81,100.0,100.0,1282,2.0,26.0,8.0,83,226.0,0.0,0.0,2.0,2.0,0.0,0.115044247788,0.0353982300885,0.0,0.0,0.00884955752212,0.0,0.0,1,True,SOU,7,1
14,15,Mesut,Özil,Arsenal,1,Midfielder,100,100.0,100.0,2348,6.6,27.0,4.0,100,176.0,0.0,0.0,1.0,2.0,0.0,0.153409090909,0.0227272727273,0.0,0.0,0.00568181818182,0.0,0.0,1,True,SOU,7,3
15,16,Santiago,Cazorla,Arsenal,1,Midfielder,79,0.0,0.0,1203,0.0,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,SOU,7,0
16,17,Aaron,Ramsey,Arsenal,1,Midfielder,79,100.0,100.0,2217,3.4,70.0,17.0,81,270.0,1.0,1.0,2.0,3.0,0.0,0.259259259259,0.062962962963,0.0037037037037,0.0037037037037,0.00740740740741,0.0,0.0,1,True,SOU,7,3
17,18,Jack,Wilshere,Arsenal,1,Midfielder,58,0.0,0.0,0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,SOU,7,0
18,19,Alex,Oxlade-Chamberlain,Arsenal,1,Midfielder,55,0.0,0.0,928,2.0,27.0,7.0,55,173.0,0.0,0.0,2.0,1.0,0.0,0.156069364162,0.0404624277457,0.0,0.0,0.0115606936416,0.0,0.0,1,True,SOU,7,0
19,20,Mikel,Arteta,Arsenal,1,Midfielder,47,100.0,100.0,166,0.0,2.0,1.0,47,4.0,0.0,0.0,0.0,1.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,1,True,SOU,7,0
20,21,Tomas,Rosicky,Arsenal,1,Midfielder,49,0.0,0.0,0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,SOU,7,0
21,22,Serge,Gnabry,Arsenal,1,Midfielder,45,100.0,100.0,13,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,SWA,16,0
22,23,Gedion,Zelalem,Arsenal,1,Midfielder,48,0.0,0.0,0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,SOU,7,0
23,24,Francis,Coquelin,Arsenal,1,Midfielder,42,100.0,100.0,1192,1.0,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,SOU,7,0
24,25,Mathieu,Flamini,Arsenal,1,Midfielder,44,100.0,100.0,1089,0.6,41.0,7.0,44,270.0,0.0,0.0,2.0,3.0,0.0,0.151851851852,0.0259259259259,0.0,0.0,0.00740740740741,0.0,0.0,1,True,SOU,7,3
25,26,Olivier,Giroud,Arsenal,1,Forward,89,,,1923,2.8,69.0,20.0,92,268.0,2.0,1.0,2.0,3.0,0.0,0.257462686567,0.0746268656716,0.00746268656716,0.00373134328358,0.00746268656716,0.0,0.0,1,True,SOU,7,2
26,27,Danny,Welbeck,Arsenal,1,Forward,73,100.0,100.0,201,3.8,0.0,0.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,SOU,7,0
27,28,Chuba,Akpom,Arsenal,1,Forward,50,0.0,0.0,0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,SOU,7,0
28,29,Yaya,Sanogo,Arsenal,1,Forward,50,0.0,0.0,0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,SOU,7,0
29,30,Bradley,Guzan,Aston Villa,2,Goalkeeper,41,,,1980,0.6,16.0,2.0,42,90.0,0.0,0.0,0.0,3.0,3.0,0.177777777778,0.0222222222222,0.0,0.0,0.0,0.0,0.0333333333333,1,False,WHU,6,0
30,31,Shay,Given,Stoke,15,Goalkeeper,43,0.0,0.0,0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,MUN,5,0
31,32,Leandro,Bacuna,Aston Villa,2,Defender,47,100.0,100.0,1853,2.6,59.0,10.0,47,270.0,0.0,0.0,1.0,4.0,0.0,0.218518518519,0.037037037037,0.0,0.0,0.0037037037037,0.0,0.0,1,False,WHU,6,1
32,33,Kieran,Richardson,Aston Villa,2,Defender,41,100.0,100.0,559,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WHU,6,1
33,34,Ron,Vlaar,Aston Villa,2,Defender,45,,,0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WHU,6,0
34,35,Philippe,Senderos,Aston Villa,2,Defender,40,100.0,100.0,0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WHU,6,0
35,36,Aly,Cissokho,Aston Villa,2,Defender,45,,,900,1.4,53.0,10.0,45,270.0,0.0,0.0,1.0,4.0,0.0,0.196296296296,0.037037037037,0.0,0.0,0.0037037037037,0.0,0.0,1,False,WHU,6,1
36,37,Alan,Hutton,Aston Villa,2,Defender,41,100.0,100.0,1706,0.4,3.0,0.0,41,75.0,0.0,0.0,0.0,2.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WHU,6,0
37,38,Ciaran,Clark,Aston Villa,2,Defender,43,100.0,100.0,992,0.2,3.0,1.0,44,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,WHU,6,0
38,39,Jores,Okore,Aston Villa,2,Defender,44,100.0,100.0,990,1.2,42.0,8.0,44,180.0,0.0,0.0,1.0,1.0,0.0,0.233333333333,0.0444444444444,0.0,0.0,0.00555555555556,0.0,0.0,1,False,WHU,6,1
39,40,Nathan,Baker,Aston Villa,2,Defender,40,0.0,0.0,0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WHU,6,0
40,41,Lewis,Kinsella,Aston Villa,2,Defender,38,,,0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WHU,6,0
41,42,Micah,Richards,Aston Villa,2,Defender,43,100.0,100.0,1884,1.2,14.0,1.0,44,90.0,0.0,0.0,0.0,3.0,0.0,0.155555555556,0.0111111111111,0.0,0.0,0.0,0.0,0.0,1,False,WHU,6,1
42,43,Fabian,Delph,Man City,9,Midfielder,54,0.0,0.0,514,0.3,41.0,10.0,54,90.0,1.0,0.0,1.0,0.0,0.0,0.455555555556,0.111111111111,0.0111111111111,0.0,0.0111111111111,0.0,0.0,3,False,SUN,19,0
43,44,Carles,Gil de Pareja Vicent,Aston Villa,2,Midfielder,46,100.0,100.0,1229,1.8,47.0,11.0,46,246.0,1.0,0.0,1.0,4.0,0.0,0.191056910569,0.0447154471545,0.00406504065041,0.0,0.00406504065041,0.0,0.0,1,False,WHU,6,2
44,45,Charles,N'Zogbia,Aston Villa,2,Midfielder,45,,,43,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WHU,6,0
45,46,Joe,Cole,Aston Villa,2,Midfielder,47,0.0,0.0,0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WHU,6,0
46,47,Jack,Grealish,Aston Villa,2,Midfielder,52,0.0,0.0,762,0.0,0.0,1.0,52,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0178571428571,0.0,0.0,0.0,0.0,0.0,1,False,WHU,6,0
47,48,Scott,Sinclair,Aston Villa,2,Midfielder,42,,,1142,0.6,6.0,2.0,43,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,1,False,WHU,6,1
48,49,Ashley,Westwood,Aston Villa,2,Midfielder,42,100.0,100.0,1907,2.0,25.0,5.0,42,180.0,0.0,0.0,1.0,1.0,0.0,0.138888888889,0.0277777777778,0.0,0.0,0.00555555555556,0.0,0.0,1,False,WHU,6,0
49,50,Carlos,Sánchez,Aston Villa,2,Midfielder,43,0.0,0.0,1043,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WHU,6,0
50,51,Christian,Benteke,Liverpool,8,Forward,80,100.0,100.0,1256,0.5,10.0,7.0,81,125.0,0.0,1.0,0.0,2.0,0.0,0.08,0.056,0.0,0.008,0.0,0.0,0.0,1,False,LEI,1,1
51,52,Gabriel,Agbonlahor,Aston Villa,2,Forward,47,100.0,100.0,1014,2.8,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WHU,6,2
52,53,Libor,Kozák,Aston Villa,2,Forward,44,0.0,0.0,258,0.0,12.0,5.0,44,195.0,0.0,0.0,1.0,2.0,0.0,0.0615384615385,0.025641025641,0.0,0.0,0.00512820512821,0.0,0.0,1,False,WHU,6,0
53,54,Rushian,Hepburn-Murphy,Aston Villa,2,Forward,41,,,0,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WHU,6,0
54,55,Artur,Boruc,Bournemouth,3,Goalkeeper,45,100.0,100.0,2160,3.6,83.0,23.0,45,270.0,0.0,0.0,2.0,3.0,8.0,0.307407407407,0.0851851851852,0.0,0.0,0.00740740740741,0.0,0.0296296296296,3,False,CRY,11,2
55,56,Adam,Federici,Bournemouth,3,Goalkeeper,43,100.0,100.0,405,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,CRY,11,0
56,57,Simon,Francis,Bournemouth,3,Defender,41,,,2576,3.6,36.0,5.0,42,236.0,0.0,0.0,1.0,3.0,0.0,0.152542372881,0.021186440678,0.0,0.0,0.00423728813559,0.0,0.0,3,False,CRY,11,1
57,58,Steve,Cook,Bournemouth,3,Defender,42,100.0,100.0,2385,5.2,76.0,14.0,43,270.0,0.0,0.0,2.0,3.0,0.0,0.281481481481,0.0518518518519,0.0,0.0,0.00740740740741,0.0,0.0,3,False,CRY,11,1
58,59,Tommy,Elphick,Bournemouth,3,Defender,42,100.0,100.0,450,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,CRY,11,0
59,60,Charlie,Daniels,Bournemouth,3,Defender,49,100.0,100.0,2475,5.6,90.0,25.0,46,270.0,1.0,1.0,2.0,3.0,0.0,0.333333333333,0.0925925925926,0.0037037037037,0.0037037037037,0.00740740740741,0.0,0.0,3,False,CRY,11,8
60,61,Adam,Smith,Bournemouth,3,Defender,41,,,1853,3.6,78.0,14.0,41,270.0,0.0,0.0,2.0,3.0,0.0,0.288888888889,0.0518518518519,0.0,0.0,0.00740740740741,0.0,0.0,3,False,CRY,11,1
61,62,Tyrone,Mings,Bournemouth,3,Defender,41,0.0,0.0,11,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,CRY,11,0
62,63,Sylvain,Distin,Bournemouth,3,Defender,40,100.0,100.0,843,0.2,7.0,1.0,41,31.0,0.0,0.0,0.0,0.0,0.0,0.225806451613,0.0322580645161,0.0,0.0,0.0,0.0,0.0,3,False,CRY,11,1
63,64,Matt,Ritchie,Bournemouth,3,Midfielder,53,100.0,100.0,2329,5.4,19.0,4.0,53,139.0,0.0,0.0,1.0,0.0,0.0,0.136690647482,0.0287769784173,0.0,0.0,0.00719424460432,0.0,0.0,3,False,CRY,11,6
64,65,Christian,Atsu,Chelsea,4,Midfielder,50,0.0,0.0,0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WAT,9,0
65,66,Joshua,King,Bournemouth,3,Midfielder,43,100.0,50.0,1283,4.2,7.0,1.0,45,50.0,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0,0.0,3,False,CRY,11,1
66,67,Harry,Arter,Bournemouth,3,Midfielder,47,50.0,50.0,1437,1.8,53.0,10.0,47,217.0,1.0,0.0,1.0,2.0,0.0,0.244239631336,0.0460829493088,0.00460829493088,0.0,0.00460829493088,0.0,0.0,3,False,CRY,11,2
67,68,Marc,Pugh,Bournemouth,3,Midfielder,46,100.0,100.0,969,1.4,29.0,9.0,46,90.0,0.0,2.0,1.0,0.0,0.0,0.322222222222,0.1,0.0,0.0222222222222,0.0111111111111,0.0,0.0,3,False,CRY,11,7
68,69,Andrew,Surman,Bournemouth,3,Midfielder,43,,,2610,2.0,53.0,11.0,43,270.0,0.0,1.0,2.0,3.0,0.0,0.196296296296,0.0407407407407,0.0,0.0037037037037,0.00740740740741,0.0,0.0,3,False,CRY,11,2
69,70,Eunan,O'Kane,Bournemouth,3,Midfielder,41,,,576,0.0,3.0,1.0,42,11.0,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.0909090909091,0.0,0.0,0.0,0.0,0.0,3,False,CRY,11,0
70,71,Shaun,MacDonald,Bournemouth,3,Midfielder,43,100.0,100.0,27,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,CRY,11,0
71,72,Junior,Stanislas,Bournemouth,3,Midfielder,41,0.0,0.0,1218,0.8,36.0,8.0,42,270.0,0.0,0.0,2.0,3.0,0.0,0.133333333333,0.0296296296296,0.0,0.0,0.00740740740741,0.0,0.0,3,False,CRY,11,0
72,73,Dan,Gosling,Bournemouth,3,Midfielder,44,,,2034,1.2,60.0,15.0,44,270.0,1.0,0.0,2.0,3.0,0.0,0.222222222222,0.0555555555556,0.0037037037037,0.0,0.00740740740741,0.0,0.0,3,False,CRY,11,2
73,74,Callum,Wilson,Bournemouth,3,Forward,53,0.0,0.0,541,0.0,0.0,0.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,CRY,11,0
74,75,Yann,Kermorgant,Bournemouth,3,Forward,44,0.0,0.0,130,0.0,3.0,1.0,44,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3,False,CRY,11,0
75,76,Tokelo,Rantie,Bournemouth,3,Forward,41,75.0,75.0,41,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,CRY,11,0
76,77,Thibaut,Courtois,Chelsea,4,Goalkeeper,52,100.0,100.0,1581,2.8,57.0,9.0,52,270.0,0.0,0.0,1.0,5.0,10.0,0.211111111111,0.0333333333333,0.0,0.0,0.0037037037037,0.0,0.037037037037,1,False,WAT,9,7
77,78,John,Terry,Chelsea,4,Defender,66,0.0,0.0,1717,0.6,58.0,11.0,66,270.0,1.0,0.0,1.0,5.0,0.0,0.214814814815,0.0407407407407,0.0037037037037,0.0,0.0037037037037,0.0,0.0,1,False,WAT,9,8
78,79,Branislav,Ivanovic,Chelsea,4,Defender,66,100.0,100.0,2250,3.6,80.0,12.0,65,270.0,0.0,1.0,1.0,5.0,0.0,0.296296296296,0.0444444444444,0.0,0.0037037037037,0.0037037037037,0.0,0.0,1,False,WAT,9,6
79,80,César,Azpilicueta,Chelsea,4,Defender,58,,,2389,2.6,87.0,14.0,57,270.0,1.0,0.0,1.0,5.0,0.0,0.322222222222,0.0518518518519,0.0037037037037,0.0,0.0037037037037,0.0,0.0,1,False,WAT,9,9
80,81,Gary,Cahill,Chelsea,4,Defender,61,100.0,100.0,1417,1.8,0.0,0.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WAT,9,0
81,82,Kurt,Zouma,Chelsea,4,Defender,52,0.0,0.0,1918,0.2,60.0,8.0,54,270.0,0.0,0.0,1.0,5.0,0.0,0.222222222222,0.0296296296296,0.0,0.0,0.0037037037037,0.0,0.0,1,False,WAT,9,6
82,83,Filipe Luis,Kasmirski,Chelsea,4,Defender,55,,,0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WAT,9,0
83,84,Nathan,Aké,Watford,18,Defender,44,100.0,100.0,1484,2.2,9.0,2.0,44,90.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0222222222222,0.0,0.0,0.0,0.0,0.0,1,True,CHE,13,0
84,85,Andreas,Christensen,Chelsea,4,Defender,45,0.0,0.0,0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WAT,9,0
85,86,Eden,Hazard,Chelsea,4,Midfielder,108,100.0,100.0,1788,2.6,3.0,1.0,108,15.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0666666666667,0.0,0.0,0.0,0.0,0.0,1,False,WAT,9,1
86,87,Cesc,Fàbregas,Chelsea,4,Midfielder,84,100.0,100.0,2086,3.8,78.0,18.0,84,257.0,1.0,1.0,1.0,4.0,0.0,0.303501945525,0.0700389105058,0.00389105058366,0.00389105058366,0.00389105058366,0.0,0.0,1,False,WAT,9,3
87,88,Oscar,dos Santos Emboaba Junior,Chelsea,4,Midfielder,80,100.0,100.0,1528,0.8,79.0,20.0,81,213.0,1.0,2.0,1.0,4.0,0.0,0.370892018779,0.093896713615,0.00469483568075,0.0093896713615,0.00469483568075,0.0,0.0,1,False,WAT,9,3
88,89,Juan,Cuadrado,Chelsea,4,Midfielder,74,0.0,0.0,27,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WAT,9,0
89,90,Willian,Borges Da Silva,Chelsea,4,Midfielder,72,100.0,100.0,2184,4.8,78.0,20.0,72,270.0,1.0,2.0,1.0,5.0,0.0,0.288888888889,0.0740740740741,0.0037037037037,0.00740740740741,0.0037037037037,0.0,0.0,1,False,WAT,9,3
90,91,Ramires,Santos do Nascimento,Chelsea,4,Midfielder,53,0.0,0.0,609,0.0,0.0,0.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WAT,9,0
91,92,Nemanja,Matic,Chelsea,4,Midfielder,46,100.0,100.0,1977,2.6,16.0,3.0,46,70.0,0.0,0.0,0.0,2.0,0.0,0.228571428571,0.0428571428571,0.0,0.0,0.0,0.0,0.0,1,False,WAT,9,3
92,93,Ruben,Loftus-Cheek,Chelsea,4,Midfielder,46,,,104,0.4,0.0,0.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WAT,9,0
93,94,John Obi,Mikel,Chelsea,4,Midfielder,42,,,1082,1.4,49.0,7.0,42,270.0,0.0,0.0,1.0,5.0,0.0,0.181481481481,0.0259259259259,0.0,0.0,0.0037037037037,0.0,0.0,1,False,WAT,9,3
94,95,Isaiah,Brown,Chelsea,4,Midfielder,45,0.0,0.0,0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WAT,9,0
95,96,Victor,Moses,West Ham,20,Midfielder,49,0.0,0.0,822,1.4,4.0,1.0,49,21.0,0.0,0.0,0.0,0.0,0.0,0.190476190476,0.047619047619,0.0,0.0,0.0,0.0,0.0,3,True,AVL,20,1
96,97,Nathan Allan,de Souza,Chelsea,4,Midfielder,50,0.0,0.0,0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WAT,9,0
97,98,Diego,Da Silva Costa,Chelsea,4,Forward,108,75.0,100.0,2013,6.0,63.0,20.0,106,259.0,2.0,2.0,1.0,4.0,0.0,0.243243243243,0.0772200772201,0.00772200772201,0.00772200772201,0.003861003861,0.0,0.0,1,False,WAT,9,1
98,99,Loïc,Remy,Chelsea,4,Forward,71,100.0,100.0,208,0.2,3.0,1.0,71,11.0,0.0,0.0,0.0,1.0,0.0,0.272727272727,0.0909090909091,0.0,0.0,0.0,0.0,0.0,1,False,WAT,9,0
99,100,Dominic,Solanke,Chelsea,4,Forward,50,0.0,0.0,0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WAT,9,0
100,101,Radamel Falcao,García Zárate,Chelsea,4,Forward,69,0.0,0.0,222,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,WAT,9,0
101,102,Julian,Speroni,Crystal Palace,5,Goalkeeper,42,100.0,100.0,0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,BOU,15,0
102,103,Wayne,Hennessey,Crystal Palace,5,Goalkeeper,42,75.0,75.0,1980,1.2,21.0,3.0,41,270.0,0.0,0.0,0.0,8.0,3.0,0.0777777777778,0.0111111111111,0.0,0.0,0.0,0.0,0.0111111111111,1,True,BOU,15,1
103,104,Scott,Dann,Crystal Palace,5,Defender,59,100.0,100.0,2483,2.8,38.0,2.0,58,270.0,0.0,0.0,0.0,8.0,0.0,0.140740740741,0.00740740740741,0.0,0.0,0.0,0.0,0.0,1,True,BOU,15,6
104,105,Joel,Ward,Crystal Palace,5,Defender,44,100.0,100.0,1941,1.2,31.0,2.0,45,270.0,0.0,0.0,0.0,8.0,0.0,0.114814814815,0.00740740740741,0.0,0.0,0.0,0.0,0.0,1,True,BOU,15,1
105,106,Adrian,Mariappa,Crystal Palace,5,Defender,37,,,75,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,BOU,15,0
106,107,Martin,Kelly,Crystal Palace,5,Defender,41,,,900,0.4,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,BOU,15,0
107,108,Damien,Delaney,Crystal Palace,5,Defender,43,100.0,100.0,2033,2.6,23.0,2.0,44,270.0,0.0,0.0,0.0,8.0,0.0,0.0851851851852,0.00740740740741,0.0,0.0,0.0,0.0,0.0,1,True,BOU,15,1
108,109,Pape,Souaré,Crystal Palace,5,Defender,42,100.0,100.0,2213,0.2,33.0,3.0,44,270.0,0.0,0.0,0.0,8.0,0.0,0.122222222222,0.0111111111111,0.0,0.0,0.0,0.0,0.0,1,True,BOU,15,1
