listing_id,date
2468310,2014-04-28
2468310,2014-04-30
2468310,2014-05-06
2468310,2014-05-13
2468310,2014-05-19
2468310,2014-05-24
2468310,2014-05-31
2468310,2014-06-03
2468310,2014-06-05
2468310,2014-06-29
2468310,2014-07-06
2468310,2014-07-14
2468310,2014-07-20
2468310,2014-07-23
2468310,2014-07-29
2468310,2014-08-09
2468310,2014-08-20
2468310,2014-08-23
2468310,2014-08-25
2468310,2014-08-28
2468310,2014-08-31
2468310,2014-09-03
2468310,2014-09-11
2468310,2014-09-16
2468310,2014-09-23
2468310,2014-10-01
2468310,2014-10-08
2468310,2014-10-13
2468310,2014-10-15
2468310,2014-10-27
2468310,2014-11-09
2468310,2014-12-09
2468310,2014-12-17
2468310,2015-01-14
2468310,2015-01-16
2468310,2015-02-09
2468310,2015-02-18
2468310,2015-03-02
2468310,2015-03-08
2468310,2015-03-23
2468310,2015-04-29
2468310,2015-05-07
2468310,2015-05-13
2468310,2015-05-24
2468310,2015-05-27
2468310,2015-05-30
2468310,2015-06-01
2468310,2015-06-12
2468310,2015-06-19
2468310,2015-06-22
2468310,2015-06-29
2468310,2015-08-03
2468310,2015-08-13
2468310,2015-08-17
2468310,2015-09-01
2468310,2015-09-10
2468310,2015-09-21
2468310,2015-09-27
2468310,2015-09-30
2468310,2015-10-11
2468310,2015-10-15
2468310,2015-10-18
6537846,2015-06-01
6537846,2015-06-17
6537846,2015-06-22
6537846,2015-06-26
6537846,2015-07-11
6537846,2015-08-11
3479419,2015-01-09
3479419,2015-01-18
3479419,2015-07-16
3479419,2015-08-04
5204043,2015-03-12
5204043,2015-04-08
5204043,2015-05-03
5204043,2015-05-09
5204043,2015-05-14
5204043,2015-06-01
5204043,2015-06-22
5204043,2015-06-26
5204043,2015-07-05
5204043,2015-08-10
5204043,2015-09-07
5204043,2015-09-19
5204043,2015-10-06
5204043,2015-10-19
5204043,2015-10-22
385896,2012-03-27
385896,2012-04-09
385896,2012-04-21
385896,2012-04-23
385896,2012-05-01
385896,2012-05-28
385896,2012-06-25
385896,2012-06-30
385896,2012-07-09
385896,2012-07-17
385896,2012-09-03
385896,2012-09-17
385896,2012-09-17
385896,2012-10-08
385896,2012-10-09
385896,2013-04-01
385896,2013-05-04
385896,2013-05-05
385896,2013-06-03
385896,2014-04-15
385896,2014-06-21
385896,2014-07-28
385896,2014-08-04
385896,2014-08-11
385896,2014-08-25
385896,2014-09-01
385896,2014-12-24
385896,2015-06-01
385896,2015-06-22
385896,2015-08-01
385896,2015-08-03
385896,2015-08-11
385896,2015-08-18
385896,2015-08-31
4026206,2014-10-03
4026206,2014-10-13
4026206,2014-10-17
4026206,2014-10-26
4026206,2014-10-29
4026206,2014-11-10
4026206,2014-11-15
4026206,2015-01-25
4026206,2015-02-15
4026206,2015-03-02
4026206,2015-03-06
4026206,2015-03-08
4026206,2015-03-22
4026206,2015-03-26
4026206,2015-04-15
4026206,2015-07-02
4026206,2015-08-17
4026206,2015-09-28
4026206,2015-10-29
3685381,2014-08-05
3685381,2014-08-10
3685381,2014-08-14
3685381,2014-08-19
3685381,2014-08-27
3685381,2014-08-31
3685381,2014-09-10
3685381,2014-09-14
3685381,2014-09-16
3685381,2014-09-24
3685381,2014-10-15
3685381,2014-10-27
3685381,2014-11-11
3685381,2014-11-27
3685381,2015-05-19
3685381,2015-05-26
3685381,2015-06-16
3685381,2015-06-29
3685381,2015-07-13
3685381,2015-07-27
3685381,2015-08-01
3685381,2015-08-08
3685381,2015-08-10
3685381,2015-08-12
3685381,2015-08-21
3685381,2015-09-03
3685381,2015-09-12
3685381,2015-09-17
3685381,2015-09-21
3685381,2015-09-22
3685381,2015-09-26
3685381,2015-09-28
3685381,2015-10-03
3685381,2015-10-06
3685381,2015-10-17
3685381,2015-10-20
4572480,2015-02-18
4572480,2015-05-15
4572480,2015-06-02
4572480,2015-07-14
4572480,2015-07-19
4572480,2015-07-26
4572480,2015-08-23
4572480,2015-08-29
4572480,2015-09-21
4572480,2015-09-27
8972002,2015-10-25
8972002,2015-10-28
5811888,2015-05-30
7092207,2015-08-17
3200431,2014-06-29
3200431,2014-08-28
3200431,2014-10-10
3200431,2014-10-17
3200431,2015-03-31
8900123,2015-10-24
8099186,2015-09-20
496042,2012-06-12
496042,2012-06-20
496042,2012-09-06
496042,2012-10-25
496042,2013-01-18
496042,2013-04-01
496042,2013-04-09
496042,2013-04-29
496042,2013-06-08
496042,2013-06-24
496042,2013-07-04
496042,2013-07-14
496042,2013-08-30
496042,2013-09-24
496042,2013-10-20
496042,2013-11-19
496042,2013-12-30
496042,2014-02-22
496042,2014-04-02
496042,2014-05-03
496042,2014-05-14
496042,2014-05-19
496042,2014-06-18
496042,2014-06-26
496042,2014-07-30
496042,2014-08-13
496042,2014-08-19
496042,2014-08-20
496042,2014-09-08
496042,2014-10-15
496042,2015-01-15
496042,2015-03-04
496042,2015-03-24
496042,2015-04-29
496042,2015-05-23
496042,2015-05-27
496042,2015-06-14
496042,2015-06-19
496042,2015-08-31
496042,2015-09-24
496042,2015-10-27
457862,2012-08-13
457862,2012-11-25
457862,2013-01-02
457862,2013-07-10
457862,2013-07-22
457862,2013-08-14
457862,2013-12-01
457862,2014-01-03
457862,2014-02-18
457862,2014-06-18
457862,2014-06-28
457862,2014-07-04
457862,2014-07-13
457862,2014-07-31
457862,2014-08-05
457862,2014-08-12
457862,2014-08-31
457862,2014-11-30
457862,2015-01-02
457862,2015-04-01
457862,2015-04-05
457862,2015-06-19
457862,2015-07-19
457862,2015-08-03
457862,2015-08-09
4379244,2015-09-03
4379244,2015-09-16
8386721,2015-09-26
8386721,2015-09-27
8386721,2015-09-30
8386721,2015-10-01
8386721,2015-10-03
8386721,2015-10-04
8386721,2015-10-15
8386721,2015-10-17
8386721,2015-10-24
8386721,2015-10-26
189894,2012-09-19
189894,2013-01-08
189894,2014-01-03
189894,2014-06-01
189894,2014-07-17
189894,2014-11-27
189894,2015-07-01
189894,2015-07-27
189894,2015-08-05
189894,2015-08-12
2096756,2014-04-01
2096756,2014-04-21
2096756,2014-04-29
2096756,2014-05-20
2096756,2014-05-28
2096756,2014-06-03
2096756,2014-06-09
2096756,2014-07-29
2096756,2014-08-12
2096756,2014-09-08
2096756,2014-09-25
2096756,2014-10-02
2096756,2014-10-07
2096756,2014-10-11
2096756,2015-05-25
2096756,2015-05-29
2096756,2015-10-04
2096756,2015-10-11
1083810,2014-06-01
1083810,2014-09-22
1083810,2014-09-25
1083810,2015-05-19
7349102,2015-08-01
7349102,2015-08-16
7349102,2015-09-16
7349102,2015-09-24
7349102,2015-09-26
7349102,2015-10-04
5346515,2015-02-23
5346515,2015-03-07
5346515,2015-05-08
5346515,2015-05-22
5346515,2015-09-04
3519611,2014-08-16
3519611,2015-07-14
1457128,2013-09-04
1457128,2013-09-29
1457128,2014-09-17
1457128,2015-01-30
1457128,2015-02-13
1457128,2015-03-23
1827653,2013-11-11
1827653,2013-11-12
1827653,2014-06-15
1827653,2014-06-19
1827653,2014-06-25
1827653,2014-07-11
1827653,2014-07-17
1827653,2014-07-19
1827653,2014-07-24
1827653,2014-08-05
1827653,2014-08-13
1827653,2014-08-28
1827653,2014-09-09
1827653,2014-09-13
1827653,2014-09-18
1827653,2014-09-20
1827653,2014-10-03
1827653,2014-10-13
1827653,2014-10-16
1827653,2014-10-19
1827653,2014-10-22
1827653,2014-10-26
1827653,2014-10-29
1827653,2014-11-09
1827653,2014-11-15
1827653,2014-12-02
1827653,2014-12-15
1827653,2014-12-29
1827653,2015-01-02
1827653,2015-01-19
1827653,2015-02-16
1827653,2015-02-22
1827653,2015-03-02
1827653,2015-03-15
1827653,2015-03-22
1827653,2015-03-30
1827653,2015-04-01
1827653,2015-04-14
1827653,2015-04-19
1827653,2015-04-25
1827653,2015-05-03
1827653,2015-05-06
1827653,2015-05-10
1827653,2015-05-14
1827653,2015-05-18
1827653,2015-06-25
1827653,2015-06-29
1827653,2015-07-08
1827653,2015-07-15
1827653,2015-07-19
1827653,2015-07-23
1827653,2015-07-28
1827653,2015-07-30
1827653,2015-08-04
1827653,2015-08-10
1827653,2015-08-12
1827653,2015-08-15
1827653,2015-08-17
1827653,2015-08-23
1827653,2015-08-27
1827653,2015-08-31
1827653,2015-09-04
1827653,2015-09-10
1827653,2015-09-13
1827653,2015-09-16
1827653,2015-09-21
1827653,2015-09-23
1827653,2015-10-04
1827653,2015-10-07
1827653,2015-10-17
416308,2012-05-21
416308,2012-05-27
416308,2012-06-12
416308,2012-06-18
416308,2012-06-25
416308,2012-07-02
416308,2012-07-30
416308,2012-08-04
416308,2012-08-06
416308,2012-08-13
416308,2012-08-28
416308,2012-09-04
416308,2012-09-17
416308,2012-09-25
416308,2012-10-02
416308,2012-10-29
416308,2013-02-05
416308,2013-02-18
416308,2013-03-18
416308,2013-04-24
416308,2013-04-29
416308,2013-05-02
416308,2013-05-20
416308,2013-06-18
416308,2013-07-06
416308,2013-07-29
416308,2013-08-08
416308,2013-08-12
416308,2013-08-26
416308,2013-09-11
416308,2013-09-28
416308,2013-10-11
416308,2013-10-21
416308,2013-12-13
416308,2014-01-18
416308,2014-02-07
416308,2014-02-18
416308,2014-09-15
416308,2014-10-20
416308,2014-12-08
416308,2015-02-16
7718807,2015-10-04
7718807,2015-10-12
187730,2011-08-19
187730,2011-08-23
187730,2011-08-30
187730,2011-12-09
187730,2011-12-19
187730,2011-12-22
187730,2012-01-25
187730,2012-01-29
187730,2012-02-02
187730,2012-02-23
187730,2012-02-28
187730,2012-03-05
187730,2012-04-01
187730,2012-04-05
187730,2012-04-28
187730,2012-05-12
187730,2012-05-17
187730,2012-05-20
187730,2012-05-24
187730,2012-05-27
187730,2012-06-05
187730,2012-06-11
187730,2012-06-12
187730,2012-06-17
187730,2012-06-25
187730,2012-06-30
187730,2012-07-07
187730,2012-07-11
187730,2012-08-22
187730,2012-08-24
187730,2012-09-03
187730,2012-09-19
187730,2012-09-29
187730,2013-01-26
187730,2013-03-01
187730,2013-04-23
187730,2013-04-29
187730,2013-08-20
187730,2013-08-23
187730,2013-09-22
187730,2013-10-21
187730,2014-07-03
187730,2014-07-09
187730,2014-09-07
187730,2014-11-22
187730,2015-05-01
187730,2015-08-16
187730,2015-10-06
1094207,2013-05-13
1094207,2013-06-03
1094207,2013-06-19
1094207,2013-06-26
1094207,2013-07-30
1094207,2013-08-27
1094207,2013-09-09
1094207,2013-09-13
1094207,2013-09-17
1094207,2013-09-30
1094207,2013-10-08
1094207,2013-11-13
1094207,2013-12-11
1094207,2013-12-31
1094207,2014-01-27
1094207,2014-02-01
1094207,2014-03-18
1094207,2014-04-09
1094207,2014-09-10
1094207,2014-09-23
1094207,2014-09-30
1094207,2014-10-21
1094207,2014-11-10
1094207,2014-12-09
1094207,2014-12-16
1094207,2015-01-03
1094207,2015-02-18
1094207,2015-02-27
1094207,2015-03-23
1094207,2015-05-04
1094207,2015-05-25
1094207,2015-09-01
1094207,2015-09-08
1094207,2015-09-29
1094207,2015-10-06
1094207,2015-10-21
1094207,2015-10-28
616204,2012-08-18
616204,2012-08-20
616204,2012-09-18
616204,2012-09-22
616204,2012-10-05
616204,2012-10-12
616204,2012-10-15
616204,2012-10-22
616204,2012-11-11
616204,2012-11-20
616204,2013-01-02
616204,2013-02-04
616204,2013-03-28
616204,2013-04-08
616204,2013-05-02
616204,2013-05-26
616204,2013-07-23
616204,2013-08-18
616204,2013-10-27
616204,2013-11-12
616204,2013-11-19
616204,2014-01-02
616204,2014-01-18
616204,2014-05-14
616204,2014-07-11
616204,2014-07-20
616204,2014-08-13
616204,2014-08-19
616204,2014-09-14
616204,2014-10-05
616204,2014-10-18
616204,2014-10-31
616204,2015-01-15
616204,2015-02-15
616204,2015-03-15
616204,2015-03-31
616204,2015-04-14
616204,2015-04-30
616204,2015-06-07
616204,2015-06-16
616204,2015-07-26
616204,2015-10-11
1331461,2013-07-19
1331461,2013-07-31
1331461,2013-08-05
1331461,2013-08-20
1331461,2013-08-24
1331461,2013-08-27
1331461,2013-09-08
1331461,2013-09-11
1331461,2013-09-20
1331461,2013-09-29
1331461,2013-10-10
1331461,2013-10-13
1331461,2013-10-21
1331461,2013-11-02
1331461,2014-01-14
1331461,2014-02-24
1331461,2014-04-22
1331461,2014-04-25
1331461,2014-05-23
1331461,2014-06-15
1331461,2014-06-18
1331461,2014-06-26
1331461,2014-07-01
1331461,2014-07-16
1331461,2014-07-25
1331461,2014-08-06
1331461,2014-08-11
1331461,2014-08-18
1331461,2014-08-26
1331461,2014-08-31
1331461,2014-09-07
1331461,2014-09-16
1331461,2014-09-23
1331461,2014-10-01
1331461,2014-10-08
1331461,2014-10-13
1331461,2014-10-25
1331461,2014-11-01
1331461,2014-12-23
1331461,2015-01-31
1331461,2015-02-16
1331461,2015-03-04
1331461,2015-03-07
1331461,2015-06-30
1331461,2015-07-17
1331461,2015-08-02
1331461,2015-08-05
1331461,2015-08-12
1331461,2015-08-21
1331461,2015-08-25
1331461,2015-08-31
1331461,2015-09-09
1331461,2015-09-17
1331461,2015-09-21
1331461,2015-09-29
1331461,2015-10-03
1331461,2015-10-09
1331461,2015-10-13
8274354,2015-09-18
715543,2012-11-26
715543,2013-03-19
715543,2014-03-23
715543,2014-09-04
5838639,2015-06-03
5838639,2015-06-11
5838639,2015-06-17
5838639,2015-06-20
5838639,2015-06-21
5838639,2015-06-25
5838639,2015-06-28
5838639,2015-06-30
5838639,2015-07-03
5838639,2015-07-06
5838639,2015-07-13
5838639,2015-07-16
5838639,2015-07-20
5838639,2015-07-21
5838639,2015-07-22
5838639,2015-07-24
5838639,2015-07-25
5838639,2015-07-31
5838639,2015-08-03
5838639,2015-08-08
5838639,2015-08-09
5838639,2015-08-14
5838639,2015-08-15
5838639,2015-08-17
5838639,2015-08-31
5838639,2015-09-02
5838639,2015-09-08
5838639,2015-09-13
5838639,2015-09-18
5838639,2015-09-22
5838639,2015-09-23
5838639,2015-09-26
5838639,2015-09-29
5838639,2015-09-30
5838639,2015-10-05
5838639,2015-10-09
5838639,2015-10-11
5838639,2015-10-13
5838639,2015-10-14
5838639,2015-10-20
6008099,2015-07-19
6008099,2015-10-08
6008099,2015-10-21
8275596,2015-09-18
8275596,2015-09-27
8275596,2015-10-02
8275596,2015-10-09
8870673,2015-10-26
253540,2012-01-19
253540,2012-02-11
253540,2012-11-13
253540,2012-12-04
253540,2012-12-08
253540,2013-03-08
253540,2013-07-09
253540,2013-10-16
253540,2014-01-15
253540,2014-02-10
253540,2014-03-06
253540,2014-04-09
253540,2014-07-20
253540,2014-07-27
253540,2015-08-31
253540,2015-09-04
6545449,2015-06-30
6545449,2015-09-19
6545449,2015-09-29
6430646,2015-05-26
6430646,2015-06-10
6430646,2015-06-12
6430646,2015-06-14
6430646,2015-06-30
6430646,2015-07-04
6430646,2015-07-09
6430646,2015-07-13
6430646,2015-07-25
6430646,2015-07-28
6430646,2015-08-02
6430646,2015-08-07
6430646,2015-08-11
6430646,2015-08-13
6430646,2015-08-23
6430646,2015-08-28
6430646,2015-10-18
4203960,2015-01-19
4203960,2015-02-13
4203960,2015-03-17
4203960,2015-04-11
4203960,2015-05-01
4203960,2015-05-25
7759829,2015-09-18
6402782,2015-07-01
6402782,2015-07-08
6402782,2015-07-11
6402782,2015-07-20
6402782,2015-07-25
6402782,2015-08-01
6402782,2015-08-07
6402782,2015-08-17
6402782,2015-08-24
6402782,2015-09-04
6402782,2015-09-22
4889244,2015-01-07
4889244,2015-01-21
4889244,2015-01-25
4889244,2015-01-30
4889244,2015-02-01
4889244,2015-02-07
4889244,2015-02-15
4889244,2015-02-19
4889244,2015-02-24
4889244,2015-03-01
4889244,2015-03-06
4889244,2015-03-10
4889244,2015-03-15
4889244,2015-03-19
4889244,2015-03-22
4889244,2015-03-25
4889244,2015-03-28
4889244,2015-03-31
4889244,2015-04-02
4889244,2015-04-04
4889244,2015-04-09
4889244,2015-04-15
4889244,2015-05-31
4889244,2015-07-16
4889244,2015-07-18
4889244,2015-08-03
4889244,2015-08-07
4889244,2015-08-09
4889244,2015-08-13
4889244,2015-08-20
4889244,2015-08-23
4889244,2015-08-28
4889244,2015-09-13
4889244,2015-09-23
4889244,2015-09-28
4889244,2015-10-01
4889244,2015-10-04
7858587,2015-08-30
7858587,2015-09-01
7858587,2015-09-15
7858587,2015-09-21
7858587,2015-10-06
7858587,2015-10-13
7858587,2015-10-22
7858587,2015-10-26
8082364,2015-09-17
8082364,2015-09-20
8082364,2015-09-26
8082364,2015-09-29
8082364,2015-10-04
8082364,2015-10-06
8082364,2015-10-12
8082364,2015-10-18
2238488,2014-05-02
2238488,2014-05-07
2238488,2014-06-26
2238488,2014-07-29
2238488,2014-08-07
2238488,2014-08-12
2238488,2014-08-28
2238488,2014-09-09
2238488,2014-09-23
2238488,2014-12-02
2238488,2014-12-07
2238488,2015-01-28
2238488,2015-02-16
2238488,2015-03-03
2238488,2015-05-03
2238488,2015-05-30
2238488,2015-08-10
2238488,2015-08-17
2238488,2015-10-01
2468465,2014-03-30
2468465,2014-04-28
2468465,2014-05-04
2468465,2014-05-11
2468465,2014-05-16
2468465,2014-05-25
2468465,2014-06-03
2468465,2014-06-09
2468465,2014-06-23
2468465,2014-08-01
2468465,2014-08-09
2468465,2014-08-16
2468465,2014-08-23
2468465,2014-08-29
2468465,2014-09-05
2468465,2014-09-29
2468465,2014-10-19
2468465,2014-12-08
2468465,2015-02-01
2468465,2015-02-15
2468465,2015-03-15
2468465,2015-03-25
2468465,2015-05-10
2468465,2015-07-09
2468465,2015-07-28
2468465,2015-08-20
2468465,2015-09-19
2468465,2015-10-12
2468465,2015-10-16
4902855,2015-01-02
4902855,2015-01-18
4902855,2015-01-19
4902855,2015-01-28
4902855,2015-02-21
4902855,2015-02-23
4902855,2015-03-03
4902855,2015-03-07
4902855,2015-03-09
4902855,2015-03-13
4902855,2015-03-18
4902855,2015-03-25
4902855,2015-03-31
4902855,2015-04-15
4902855,2015-04-22
4902855,2015-04-23
4902855,2015-04-27
4902855,2015-05-01
4902855,2015-05-05
4902855,2015-05-11
4902855,2015-05-13
4902855,2015-05-15
4902855,2015-05-19
4902855,2015-05-24
4902855,2015-05-27
4902855,2015-06-06
4902855,2015-06-13
4902855,2015-06-17
4902855,2015-06-21
4902855,2015-06-27
4902855,2015-06-30
4902855,2015-07-03
4902855,2015-07-09
4902855,2015-07-11
4902855,2015-07-13
4902855,2015-07-19
4902855,2015-07-23
4902855,2015-07-25
4902855,2015-07-30
4902855,2015-08-07
4902855,2015-08-07
4902855,2015-08-10
4902855,2015-08-11
4902855,2015-08-14
4902855,2015-08-17
4902855,2015-08-20
4902855,2015-08-21
4902855,2015-08-24
4902855,2015-08-27
4902855,2015-08-29
4902855,2015-09-01
4902855,2015-09-11
4902855,2015-09-19
4902855,2015-09-20
4902855,2015-09-22
4902855,2015-09-24
4902855,2015-09-25
4902855,2015-09-28
4902855,2015-10-01
4902855,2015-10-06
4902855,2015-10-10
4902855,2015-10-12
859336,2013-01-07
859336,2013-01-23
859336,2013-01-25
859336,2013-02-09
859336,2013-02-14
859336,2013-02-26
859336,2013-03-04
859336,2013-03-18
859336,2013-03-29
859336,2013-04-18
859336,2013-04-28
859336,2013-06-01
859336,2013-06-12
859336,2013-06-18
859336,2013-07-17
859336,2013-07-28
859336,2013-08-02
859336,2013-08-09
859336,2013-08-16
859336,2013-08-27
859336,2013-08-31
859336,2013-09-06
859336,2013-09-14
859336,2013-09-21
859336,2013-10-04
859336,2013-10-08
859336,2013-10-13
859336,2013-10-17
859336,2013-10-25
859336,2013-11-02
859336,2013-11-09
859336,2013-12-29
859336,2014-01-04
859336,2014-01-13
859336,2014-01-30
859336,2014-02-04
859336,2014-08-11
859336,2014-08-20
859336,2014-08-26
859336,2014-08-28
859336,2014-08-31
859336,2014-09-07
859336,2014-09-09
859336,2014-09-12
859336,2014-09-18
859336,2014-09-27
859336,2014-09-29
859336,2014-10-03
859336,2014-10-06
859336,2014-10-12
859336,2014-10-22
859336,2014-10-25
859336,2014-10-29
859336,2014-11-01
859336,2014-11-08
859336,2014-11-20
859336,2014-11-23
859336,2014-12-22
859336,2015-01-05
859336,2015-01-11
859336,2015-01-14
859336,2015-01-16
859336,2015-01-23
859336,2015-02-02
859336,2015-03-02
859336,2015-03-09
859336,2015-03-23
859336,2015-03-30
859336,2015-04-06
859336,2015-04-15
859336,2015-04-22
859336,2015-04-25
859336,2015-05-03
859336,2015-05-05
859336,2015-05-10
859336,2015-05-13
859336,2015-05-17
859336,2015-05-19
859336,2015-05-25
859336,2015-06-01
859336,2015-06-05
859336,2015-06-13
859336,2015-06-16
859336,2015-06-30
859336,2015-07-04
859336,2015-07-06
859336,2015-07-21
859336,2015-07-24
859336,2015-07-27
859336,2015-08-05
859336,2015-08-07
859336,2015-08-10
859336,2015-08-12
859336,2015-08-16
859336,2015-08-23
859336,2015-08-28
859336,2015-09-04
859336,2015-09-09
859336,2015-09-15
859336,2015-09-17
859336,2015-09-22
859336,2015-09-29
859336,2015-10-02
859336,2015-10-08
859336,2015-10-15
859336,2015-10-19
859336,2015-10-25
2020393,2014-02-01
2020393,2014-02-05
2020393,2014-02-09
2020393,2014-02-10
2020393,2014-05-20
2020393,2014-07-14
2020393,2014-08-14
2020393,2014-08-23
2020393,2014-09-16
2020393,2014-09-30
2020393,2015-01-23
2020393,2015-02-08
2020393,2015-05-31
2020393,2015-09-19
4315205,2014-12-10
4315205,2014-12-20
4315205,2015-01-05
4315205,2015-01-26
4315205,2015-02-14
4315205,2015-03-08
4315205,2015-03-17
4315205,2015-03-20
4315205,2015-03-31
4315205,2015-04-05
4315205,2015-04-13
4315205,2015-04-17
4315205,2015-04-24
4315205,2015-04-28
4315205,2015-05-01
4315205,2015-05-19
4315205,2015-06-20
4315205,2015-06-23
4315205,2015-06-27
4315205,2015-07-01
4315205,2015-07-07
4315205,2015-07-11
4315205,2015-07-17
4315205,2015-07-21
4315205,2015-08-04
4315205,2015-08-08
4315205,2015-08-13
4315205,2015-08-16
4315205,2015-09-11
4315205,2015-09-18
4315205,2015-09-22
4315205,2015-10-22
4315205,2015-10-28
7638083,2015-09-18
8064432,2015-10-29
1767569,2015-10-19
1767569,2015-10-26
6387787,2015-05-25
6387787,2015-06-03
5252980,2015-03-14
5252980,2015-03-24
5252980,2015-08-02
5252980,2015-09-16
4109600,2014-10-03
4109600,2014-12-07
1092638,2013-08-26
1092638,2013-09-04
1092638,2013-09-04
1092638,2013-09-16
1092638,2013-10-13
1092638,2014-01-01
1092638,2014-01-03
1092638,2014-03-20
1092638,2014-07-28
1092638,2014-08-18
1092638,2014-09-01
1092638,2014-09-14
1092638,2014-10-05
1092638,2014-10-11
1092638,2014-10-13
1092638,2014-12-26
1092638,2014-12-31
1092638,2015-01-03
1092638,2015-01-07
1092638,2015-01-31
1092638,2015-02-16
1092638,2015-04-07
1092638,2015-05-08
1092638,2015-05-10
1092638,2015-05-13
1092638,2015-05-16
1092638,2015-05-19
1092638,2015-05-20
1092638,2015-05-25
1092638,2015-05-27
1092638,2015-06-01
1092638,2015-06-07
1092638,2015-06-12
1092638,2015-06-15
1092638,2015-06-26
1092638,2015-06-28
1092638,2015-07-26
1092638,2015-07-31
1092638,2015-08-02
1092638,2015-09-06
1092638,2015-09-09
1092638,2015-09-10
1092638,2015-09-13
1092638,2015-09-21
1092638,2015-09-24
1092638,2015-09-29
1092638,2015-10-01
1092638,2015-10-02
1092638,2015-10-04
1092638,2015-10-09
1092638,2015-10-11
1092638,2015-10-13
4138701,2014-10-01
4138701,2014-10-03
4138701,2014-10-17
4138701,2014-10-19
4138701,2014-11-13
4138701,2014-12-08
4138701,2014-12-16
4138701,2015-01-02
4138701,2015-01-12
4138701,2015-01-26
4138701,2015-02-12
4138701,2015-03-06
4138701,2015-03-28
4138701,2015-04-02
4138701,2015-04-11
4138701,2015-04-13
4138701,2015-04-18
4138701,2015-04-20
4138701,2015-04-27
4138701,2015-05-12
4138701,2015-05-23
4138701,2015-05-26
4138701,2015-06-06
4138701,2015-06-09
4138701,2015-06-14
4138701,2015-06-20
4138701,2015-06-23
4138701,2015-06-27
4138701,2015-07-03
4138701,2015-07-13
4138701,2015-07-17
4138701,2015-07-24
4138701,2015-07-28
4138701,2015-07-31
4138701,2015-08-03
4138701,2015-08-07
4138701,2015-08-11
4138701,2015-08-16
4138701,2015-08-21
4138701,2015-08-31
4138701,2015-09-04
4138701,2015-09-16
4138701,2015-09-19
4138701,2015-09-22
4138701,2015-09-30
4138701,2015-10-06
4138701,2015-10-11
949612,2013-04-02
949612,2013-04-15
949612,2013-04-27
949612,2013-05-04
949612,2013-05-09
949612,2013-05-18
949612,2013-06-02
949612,2013-06-10
949612,2013-06-27
949612,2013-06-29
949612,2013-07-10
949612,2013-07-14
949612,2013-07-18
949612,2013-07-22
949612,2013-07-30
949612,2013-08-08
949612,2013-08-13
949612,2013-08-18
949612,2013-08-20
949612,2013-08-22
949612,2013-08-28
949612,2013-09-02
949612,2013-09-08
949612,2013-09-13
949612,2013-09-17
949612,2013-09-24
949612,2013-09-27
949612,2013-09-30
949612,2013-10-25
949612,2013-11-09
949612,2013-11-11
949612,2013-11-30
949612,2014-02-19
949612,2014-03-25
949612,2014-03-30
949612,2014-04-03
949612,2014-04-09
949612,2014-04-25
949612,2014-05-03
949612,2014-05-21
949612,2014-05-26
949612,2014-06-03
949612,2014-06-07
949612,2014-06-22
949612,2014-07-08
949612,2014-07-15
949612,2014-07-23
949612,2014-08-02
949612,2014-08-16
949612,2014-08-23
949612,2014-09-06
949612,2014-09-15
949612,2014-09-18
949612,2014-09-21
949612,2014-09-29
949612,2014-11-10
949612,2014-11-15
949612,2014-12-16
949612,2015-01-23
949612,2015-03-29
949612,2015-05-03
949612,2015-05-23
949612,2015-06-01
949612,2015-06-11
949612,2015-09-06
949612,2015-09-16
949612,2015-09-22
949612,2015-10-18
1827655,2013-11-04
1827655,2013-12-02
1827655,2014-01-28
1827655,2014-02-18
1827655,2014-04-29
1827655,2014-08-19
1827655,2014-09-15
1827655,2014-09-23
1827655,2014-10-06
1827655,2015-01-02
1827655,2015-01-15
1827655,2015-03-09
1827655,2015-03-28
1827655,2015-04-28
1827655,2015-05-12
1827655,2015-05-18
1827655,2015-05-25
1827655,2015-06-22
1827655,2015-06-29
1827655,2015-07-27
1827655,2015-08-08
1827655,2015-10-05
6201142,2015-06-16
6201142,2015-06-19
6201142,2015-06-24
6201142,2015-06-26
6201142,2015-06-28
6201142,2015-06-29
6201142,2015-07-04
6201142,2015-07-09
6201142,2015-07-17
6201142,2015-07-19
6201142,2015-07-25
6201142,2015-10-26
6545989,2015-10-26
8719998,2015-10-13
8719998,2015-10-19
5167688,2015-03-15
5167688,2015-03-22
5167688,2015-03-29
5167688,2015-04-01
5167688,2015-04-13
5167688,2015-04-23
5167688,2015-05-05
5167688,2015-05-12
5167688,2015-05-29
5167688,2015-06-07
5167688,2015-06-12
5167688,2015-06-15
5167688,2015-06-28
5167688,2015-07-11
5167688,2015-07-15
5167688,2015-07-21
5167688,2015-07-30
5167688,2015-08-09
5167688,2015-08-28
5167688,2015-09-02
5167688,2015-09-05
5167688,2015-09-15
5167688,2015-09-19
5167688,2015-09-22
5167688,2015-09-26
5167688,2015-10-01
5167688,2015-10-03
5167688,2015-10-03
5167688,2015-10-13
5167688,2015-10-17
5167688,2015-10-20
5167688,2015-10-25
8552775,2015-10-21
1316151,2013-07-11
1316151,2013-07-29
1316151,2013-08-17
1316151,2013-08-30
1316151,2013-09-04
1316151,2013-09-16
1316151,2013-09-23
1316151,2013-09-25
1316151,2013-10-12
1316151,2013-10-14
1316151,2013-11-06
1316151,2013-11-15
1316151,2013-11-22
1316151,2014-01-22
